co_ibge6,municipio,uf,uf_nome,regiao,populacao_2022,ubs,ubs_com_coord,ubs_por_10k_hab,habitantes_por_ubs,gap_ubs_para_media_nacional,cadastro_populacao_base,pessoas_vinculadas_aps,pct_populacao_vinculada_aps,qtd_indicadores_previne,media_indicadores_previne,indicadores_abaixo_50,indicadores_abaixo_30,previne_citopatologico,previne_diabetes_hemoglobina_glicada,previne_gestantes_atendimento_odontologico,previne_gestantes_sifilis_hiv,previne_pre_natal_6_consultas,previne_vacinacao_criancas_1_ano,sinais_de_oportunidade,score_heuristico_oportunidade
261160,Recife - PE,PE,Pernambuco,NORDESTE,1488920,181,179,1.215646240227816,8226.0773480663,169.71017856561454,1587707,497410.0,31.328828303962887,6,39.666666666666664,4,2,23.0,19.0,38.0,52.0,35.0,71.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
330580,Teresópolis - RJ,RJ,Rio de Janeiro,SUDESTE,165123,33,30,1.9985102014861649,5003.727272727273,5.894176191662394,176692,59056.0,33.42313177733004,6,39.666666666666664,4,2,23.0,14.0,36.0,52.0,33.0,80.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
291080,Feira de Santana - BA,BA,Bahia,NORDESTE,616272,123,118,1.995871952644287,5010.341463414634,22.160830108392936,657948,259924.0,39.505249654987935,6,39.666666666666664,4,2,7.0,24.0,48.0,65.0,32.0,62.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
150810,Tucuruí - PA,PA,Pará,NORTE,91306,24,24,2.628523864806256,3804.4166666666665,0.0,96238,45380.0,47.15393087969409,6,39.666666666666664,4,2,25.0,17.0,30.0,62.0,41.0,63.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
317200,Visconde do Rio Branco - MG,MG,Minas Gerais,SUDESTE,39160,12,12,3.0643513789581203,3263.3333333333335,0.0,40608,15385.0,37.88662332545311,6,39.833333333333336,5,2,23.0,14.0,45.0,48.0,34.0,75.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
521090,Itapaci - GO,GO,Goiás,CENTRO-OESTE,21087,6,6,2.845354958031014,3514.5,0.0,21708,8713.0,40.13727658006265,6,39.833333333333336,4,2,15.0,13.0,44.0,57.0,48.0,62.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
312400,Ervália - MG,MG,Minas Gerais,SUDESTE,20255,10,9,4.937052579609973,2025.5,0.0,20951,9728.0,46.43215120996611,6,39.833333333333336,5,2,32.0,11.0,34.0,27.0,38.0,97.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,11
351620,Franca - SP,SP,São Paulo,SUDESTE,352536,24,24,0.680781537204711,14689.0,59.038688116760795,364331,102220.0,28.056904298563666,6,45.333333333333336,3,3,24.0,25.0,53.0,58.0,25.0,87.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,11
150110,Bagre - PA,PA,Pará,NORTE,31892,6,6,1.881349554747272,5315.333333333333,1.512055056560849,34633,11410.0,32.94545664539601,6,34.666666666666664,3,3,5.0,3.0,51.0,61.0,24.0,64.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;tres_ou_mais_indicadores_abaixo_30,10
150630,Salvaterra - PA,PA,Pará,NORTE,24129,10,10,4.1443905673670685,2412.9,0.0,25441,11649.0,45.78829448527967,6,35.166666666666664,3,3,12.0,7.0,50.0,56.0,28.0,58.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;tres_ou_mais_indicadores_abaixo_30,10
310560,Barbacena - MG,MG,Minas Gerais,SUDESTE,125317,25,25,1.9949408300549805,5012.68,4.5180046257066335,129630,42090.0,32.46933580189771,6,36.666666666666664,3,3,16.0,5.0,51.0,50.0,27.0,71.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;tres_ou_mais_indicadores_abaixo_30,10
330380,Paraty - RJ,RJ,Rio de Janeiro,SUDESTE,45243,21,13,4.641602015781447,2154.4285714285716,0.0,47614,15117.0,31.749065400932498,6,37.5,3,3,29.0,9.0,3.0,63.0,51.0,70.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40;tres_ou_mais_indicadores_abaixo_30,10
431330,Nova Prata - RS,RS,Rio Grande do Sul,SUL,25692,3,3,1.1676786548341895,8564.0,3.0516655748514157,26587,7615.0,28.641817429570843,6,40.5,5,1,30.0,28.0,33.0,37.0,32.0,83.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
420540,Florianópolis - SC,SC,Santa Catarina,SUL,537211,57,56,1.0610356079827108,9424.754385964912,69.53827320300107,576361,160713.0,27.884086536042513,6,41.5,5,2,26.0,22.0,48.0,46.0,43.0,64.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
430060,Alvorada - RS,RS,Rio Grande do Sul,SUL,187315,20,20,1.0677201505485412,9365.75,24.121428349419777,194116,62423.0,32.157575882462034,6,42.333333333333336,4,2,21.0,17.0,47.0,63.0,39.0,67.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
292440,Pilão Arcado - BA,BA,Bahia,NORDESTE,35357,2,2,0.5656588511468733,17678.5,6.328224339483944,37272,21903.0,58.76529298132647,6,42.333333333333336,4,1,49.0,16.0,30.0,54.0,38.0,67.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,10
410580,Colombo - PR,PR,Paraná,SUL,232212,25,25,1.0766024150345375,9288.48,29.696768117211455,240720,80202.0,33.317547357926216,6,43.666666666666664,4,1,30.0,29.0,45.0,51.0,42.0,65.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
430510,Caxias do Sul - RS,RS,Rio Grande do Sul,SUL,463501,52,52,1.1218961771387763,8913.48076923077,57.1761266390007,479256,100398.0,20.948720516801043,6,44.333333333333336,4,1,33.0,14.0,40.0,53.0,31.0,95.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
420910,Joinville - SC,SC,Santa Catarina,SUL,616317,66,62,1.0708774867478912,9338.136363636364,79.17142970946985,654888,163362.0,24.945028768277936,6,45.333333333333336,4,0,31.0,33.0,44.0,62.0,38.0,64.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
411370,Londrina - PR,PR,Paraná,SUL,555965,57,57,1.0252443948809729,9753.771929824561,73.95571583848151,577318,155690.0,26.967806304324483,6,45.5,5,2,27.0,23.0,41.0,47.0,49.0,86.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
130380,São Gabriel da Cachoeira - AM,AM,Amazonas,NORTE,51795,6,6,1.1584129742253113,8632.5,6.200140839538729,56406,17261.0,30.601354465836966,6,47.833333333333336,4,2,28.0,13.0,49.0,72.0,40.0,85.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
270430,Maceió - AL,AL,Alagoas,NORDESTE,957916,98,93,1.0230542135218537,9774.65306122449,127.6339436711571,994464,185173.0,18.620382437172186,6,48.833333333333336,4,2,29.0,19.0,48.0,79.0,47.0,71.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
520140,Aparecida de Goiânia - GO,GO,Goiás,CENTRO-OESTE,527796,55,51,1.0420692843447088,9596.290909090909,69.32060111101814,550925,110264.0,20.014339519898353,6,50.5,4,2,28.0,13.0,43.0,82.0,48.0,89.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,10
130063,Beruri - AM,AM,Amazonas,NORTE,20718,0,0,0.0,0.0,4.880056335815492,22136,14803.0,66.8729671123961,6,57.833333333333336,2,1,51.0,17.0,83.0,81.0,41.0,74.0,municipio_5k_mais_sem_ubs_no_arquivo;ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_entre_50_70pct,10
292430,Piatã - BA,BA,Bahia,NORDESTE,20086,0,0,0.0,0.0,4.731190827357369,20859,13568.0,65.04626300397909,6,63.666666666666664,2,1,30.0,20.0,66.0,80.0,89.0,97.0,municipio_5k_mais_sem_ubs_no_arquivo;ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_entre_50_70pct,10
260200,Bodocó - PE,PE,Pernambuco,NORDESTE,34478,0,0,0.0,0.0,8.121178798448042,36129,24594.0,68.07273935066014,6,68.83333333333333,2,1,41.0,19.0,83.0,95.0,81.0,94.0,municipio_5k_mais_sem_ubs_no_arquivo;ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_entre_50_70pct,10
261485,Tamandaré - PE,PE,Pernambuco,NORDESTE,23561,12,12,5.093162429438479,1963.4166666666667,0.0,24534,13923.0,56.749816581071165,6,31.5,5,2,18.0,6.0,32.0,33.0,33.0,67.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
240110,Areia Branca - RN,RN,Rio Grande do Norte,NORDESTE,24093,9,9,3.7355248412401942,2677.0,0.0,24643,13754.0,55.813009779653456,6,34.0,5,2,12.0,5.0,32.0,48.0,36.0,71.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
150520,Oeiras do Pará - PA,PA,Pará,NORTE,33844,8,8,2.363786786431864,4230.5,0.0,36377,19542.0,53.720757621574066,6,34.166666666666664,5,2,16.0,24.0,31.0,58.0,35.0,41.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
291470,Itaberaba - BA,BA,Bahia,NORDESTE,65073,23,23,3.5344920320255713,2829.2608695652175,0.0,68244,37205.0,54.51761327003106,6,35.5,5,2,12.0,8.0,34.0,48.0,42.0,69.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
210910,Presidente Dutra - MA,MA,Maranhão,NORDESTE,45155,21,20,4.650647768796368,2150.2380952380954,0.0,46578,23641.0,50.75572158529778,6,36.333333333333336,4,2,15.0,19.0,37.0,51.0,36.0,60.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
211070,São Domingos do Maranhão - MA,MA,Maranhão,NORDESTE,34034,19,19,5.58265264147617,1791.2631578947369,0.0,35221,22963.0,65.19689957695692,6,36.5,4,2,8.0,5.0,39.0,57.0,44.0,66.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
210330,Codó - MA,MA,Maranhão,NORDESTE,114275,25,24,2.187705097352877,4571.0,1.9170980681202476,118295,64572.0,54.58556997337165,6,36.666666666666664,5,1,34.0,6.0,32.0,58.0,43.0,47.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
130390,São Paulo de Olivença - AM,AM,Amazonas,NORTE,32967,6,6,1.82000182000182,5494.5,1.7652677489540172,35196,18528.0,52.64234572110467,6,38.5,4,2,23.0,6.0,46.0,51.0,31.0,74.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
280570,Propriá - SE,SE,Sergipe,NORDESTE,26618,9,8,3.3811706364114507,2957.5555555555557,0.0,27273,14770.0,54.15612510541561,6,38.5,5,1,44.0,13.0,45.0,45.0,33.0,51.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
330187,Iguaba Grande - RJ,RJ,Rio de Janeiro,SUDESTE,27920,13,12,4.656160458452722,2147.6923076923076,0.0,29577,18529.0,62.64665111404132,6,38.5,4,1,37.0,9.0,34.0,62.0,37.0,52.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
211280,Viana - MA,MA,Maranhão,NORDESTE,51442,26,26,5.054235838419968,1978.5384615384614,0.0,53115,37643.0,70.8707521415796,6,38.666666666666664,4,3,18.0,9.0,22.0,71.0,47.0,65.0,media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
130160,Fonte Boa - AM,AM,Amazonas,NORTE,25871,4,4,1.5461327354953425,6467.75,2.0938284324685097,27875,17783.0,63.79551569506726,6,38.833333333333336,5,2,19.0,12.0,47.0,41.0,33.0,81.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
150178,Breu Branco - PA,PA,Pará,NORTE,45712,18,18,3.937696884844242,2539.5555555555557,0.0,47351,26562.0,56.09596418238263,6,39.0,4,2,12.0,6.0,32.0,62.0,48.0,74.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
210320,Chapadinha - MA,MA,Maranhão,NORDESTE,81386,31,30,3.809008920453149,2625.3548387096776,0.0,84202,58390.0,69.34514619605235,6,39.666666666666664,4,2,17.0,7.0,47.0,53.0,47.0,67.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
210760,Palmeirândia - MA,MA,Maranhão,NORDESTE,21059,13,13,6.173132627380218,1619.923076923077,0.0,21606,13687.0,63.34814403406461,6,39.833333333333336,4,2,16.0,9.0,33.0,87.0,42.0,52.0,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40;quatro_ou_mais_indicadores_abaixo_50,9
320490,São Mateus - ES,ES,Espírito Santo,SUDESTE,123752,37,36,2.9898506690800954,3344.6486486486488,0.0,133359,50668.0,37.993686215403535,6,40.0,4,3,25.0,9.0,25.0,58.0,36.0,87.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
352320,Itararé - SP,SP,São Paulo,SUDESTE,44438,10,9,2.2503262973131104,4443.8,0.46722383680706797,45327,10929.0,24.11145674763386,6,40.666666666666664,4,3,23.0,22.0,28.0,51.0,41.0,79.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
510840,Várzea Grande - MT,MT,Mato Grosso,CENTRO-OESTE,300078,31,31,1.0330647365018428,9679.935483870968,39.682379821355404,314627,88733.0,28.202601811033386,6,41.5,3,3,25.0,9.0,12.0,78.0,51.0,74.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,9
432000,Sapucaia do Sul - RS,RS,Rio Grande do Sul,SUL,132107,28,27,2.119494046492616,4718.107142857143,3.117366654869059,136542,44398.0,32.51600240219127,6,41.666666666666664,4,3,26.0,20.0,41.0,55.0,22.0,86.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
260950,Nazaré da Mata - PE,PE,Pernambuco,NORDESTE,30648,17,16,5.54685460715218,1802.8235294117646,0.0,32153,15041.0,46.77946070351134,6,41.666666666666664,4,3,26.0,22.0,19.0,71.0,44.0,68.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
351000,Cândido Mota - SP,SP,São Paulo,SUDESTE,29449,6,6,2.037420625488132,4908.166666666667,0.9366144914292126,30172,8224.0,27.257059525387778,6,42.333333333333336,4,3,19.0,20.0,17.0,48.0,56.0,94.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
354870,São Bernardo do Campo - SP,SP,São Paulo,SUDESTE,810729,38,38,0.4687139599052211,21334.973684210527,152.96453292206576,840499,243508.0,28.971836968277177,6,42.333333333333336,3,2,29.0,20.0,51.0,53.0,38.0,63.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
421480,Rio do Sul - SC,SC,Santa Catarina,SUL,72587,27,27,3.7196743218482644,2688.4074074074074,0.0,76390,16317.0,21.360125670899333,6,44.0,4,3,28.0,21.0,20.0,60.0,44.0,91.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
430470,Carazinho - RS,RS,Rio Grande do Sul,SUL,61804,1,1,0.1618018251245874,61804.0,13.557727665737074,63638,17906.0,28.13727647003363,6,44.0,3,1,31.0,13.0,51.0,60.0,38.0,71.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
355370,Taquaritinga - SP,SP,São Paulo,SUDESTE,52260,10,10,1.9135093761959434,5226.0,2.3096700506669374,53322,15536.0,29.13619144068115,6,44.0,4,3,26.0,11.0,24.0,79.0,43.0,81.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
355340,Tanabi - SP,SP,São Paulo,SUDESTE,25265,9,9,3.5622402533148625,2807.222222222222,0.0,26021,10400.0,39.96771838130741,6,44.166666666666664,4,3,25.0,18.0,24.0,60.0,39.0,99.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
351970,Ibiúna - SP,SP,São Paulo,SUDESTE,75605,3,1,0.3967991534951392,25201.666666666668,14.808507542684154,77651,25272.0,32.54562079045988,6,44.833333333333336,3,2,19.0,32.0,8.0,65.0,53.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
350390,Arujá - SP,SP,São Paulo,SUDESTE,86678,8,8,0.922956228800849,10834.75,12.416716047679083,89943,30794.0,34.237239140344435,6,45.333333333333336,3,1,32.0,21.0,44.0,62.0,54.0,59.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
354780,Santo André - SP,SP,São Paulo,SUDESTE,748919,38,38,0.5073979963120178,19708.394736842107,138.4053919761851,778711,169838.0,21.810145227176704,6,45.5,3,2,24.0,11.0,50.0,59.0,45.0,84.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
351060,Carapicuíba - SP,SP,São Paulo,SUDESTE,386984,15,15,0.38761292456535673,25798.933333333334,76.15280051449089,398462,103277.0,25.91890820203683,6,45.5,3,2,23.0,18.0,50.0,62.0,48.0,72.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
352050,Indaiatuba - SP,SP,São Paulo,SUDESTE,255748,17,17,0.6647168306301516,15044.0,43.24059502713295,267796,58299.0,21.769929349206112,6,48.5,3,2,20.0,19.0,53.0,62.0,44.0,93.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
330070,Cabo Frio - RJ,RJ,Rio de Janeiro,SUDESTE,222161,3,3,0.13503720274935746,74053.66666666667,49.32928833000799,238166,63214.0,26.5419917200608,6,48.666666666666664,2,2,28.0,7.0,63.0,74.0,51.0,69.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
411430,Mandirituba - PR,PR,Paraná,SUL,27439,5,5,1.8222238419767485,5487.8,1.4631656433266378,28761,9181.0,31.921699523660514,6,48.666666666666664,4,3,26.0,29.0,29.0,91.0,44.0,73.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50;tres_ou_mais_indicadores_abaixo_30,9
351570,Ferraz de Vasconcelos - SP,SP,São Paulo,SUDESTE,179198,14,14,0.7812587194053505,12799.857142857143,28.209495861833403,185622,70368.0,37.90929954423506,6,48.666666666666664,3,1,25.0,35.0,54.0,55.0,33.0,90.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
410690,Curitiba - PR,PR,Paraná,SUL,1773718,134,122,0.7554752221040775,13236.701492537313,283.793404954628,1829225,439046.0,24.0017493747352,6,49.5,3,0,32.0,39.0,54.0,62.0,45.0,65.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
330455,Rio de Janeiro - RJ,RJ,Rio de Janeiro,SUDESTE,6211223,392,351,0.6311156434087135,15844.956632653062,1071.0330222180187,6729894,2304669.0,34.24524962800305,6,49.5,3,1,30.0,29.0,52.0,64.0,49.0,73.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
211130,São Luís - MA,MA,Maranhão,NORDESTE,1037775,71,71,0.6841560068415601,14616.549295774648,173.44446683564644,1088057,358268.0,32.92731906508575,6,50.5,3,2,17.0,10.0,68.0,85.0,42.0,81.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
430930,Guaíba - RS,RS,Rio Grande do Sul,SUL,92924,6,6,0.6456889501097671,15487.333333333334,15.887940677156038,95956,26410.0,27.523031389386805,6,50.833333333333336,3,2,29.0,19.0,33.0,76.0,58.0,90.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
431140,Lajeado - RS,RS,Rio Grande do Sul,SUL,93646,3,3,0.3203553809025479,31215.333333333332,19.058005387768006,96651,24417.0,25.263059875221156,6,51.666666666666664,3,1,38.0,24.0,52.0,60.0,45.0,91.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
412550,São José dos Pinhais - PR,PR,Paraná,SUL,329628,31,30,0.940454087638186,10633.161290322581,46.642784528535046,345644,96559.0,27.935968800268483,6,52.666666666666664,2,1,23.0,30.0,65.0,51.0,55.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
430310,Cachoeirinha - RS,RS,Rio Grande do Sul,SUL,136258,4,1,0.29356074505717095,34064.5,28.095120967542588,141303,33307.0,23.571332526556407,6,53.333333333333336,3,1,34.0,20.0,44.0,81.0,51.0,90.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
354980,São José do Rio Preto - SP,SP,São Paulo,SUDESTE,480393,33,33,0.6869375698646732,14557.363636363636,80.15498133658711,501597,142610.0,28.43119077665935,6,53.5,3,0,31.0,32.0,56.0,60.0,46.0,96.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
355220,Sorocaba - SP,SP,São Paulo,SUDESTE,723682,33,33,0.4560013928769819,21929.757575757576,137.46090014555588,757459,101632.0,13.417491903852222,6,53.833333333333336,3,1,34.0,20.0,72.0,57.0,49.0,91.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
410765,Fazenda Rio Grande - PR,PR,Paraná,SUL,148873,14,14,0.9403988634608021,10633.785714285714,21.06654246944009,161506,36828.0,22.802868004903843,6,54.0,3,1,36.0,24.0,41.0,86.0,55.0,82.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
320500,Serra - ES,ES,Espírito Santo,SUDESTE,520653,42,41,0.8066793046424393,12396.5,80.6380911000745,572274,172872.0,30.207907401000224,6,54.0,2,2,29.0,22.0,53.0,81.0,51.0,88.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
150420,Marabá - PA,PA,Pará,NORTE,266533,21,21,0.7878949323348328,12692.047619047618,41.78096608523557,288513,93398.0,32.37219813318637,6,54.166666666666664,2,2,27.0,21.0,61.0,86.0,51.0,79.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
411960,Pitanga - PR,PR,Paraná,SUL,33567,2,2,0.5958232788155033,16783.5,5.906595763312994,34513,11954.0,34.63622403152436,6,54.833333333333336,2,1,41.0,15.0,52.0,79.0,64.0,78.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
410450,Capanema - PR,PR,Paraná,SUL,20481,2,2,0.9765148186123724,10240.5,2.8242317701436956,21022,6939.0,33.008277043097706,6,57.833333333333336,3,2,27.0,12.0,94.0,46.0,70.0,98.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
353060,Mogi das Cruzes - SP,SP,São Paulo,SUDESTE,451505,37,36,0.8194815118326486,12202.837837837838,69.35050853858354,468120,117950.0,25.196530804067336,6,59.166666666666664,3,0,48.0,30.0,58.0,81.0,48.0,90.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
350600,Bauru - SP,SP,São Paulo,SUDESTE,379146,29,28,0.764876854826373,13074.0,60.306585553581456,391740,86963.0,22.19916270996069,6,59.833333333333336,2,1,33.0,27.0,64.0,96.0,62.0,77.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
412440,Santo Antônio do Sudoeste - PR,PR,Paraná,SUL,23673,2,2,0.8448443374308283,11836.5,3.576096806533456,24644,8435.0,34.22739814965103,6,60.166666666666664,2,1,34.0,26.0,68.0,74.0,62.0,97.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
412570,São Miguel do Iguaçu - PR,PR,Paraná,SUL,29122,1,1,0.3433830094086945,29122.0,5.85959072360357,30198,10506.0,34.790383469103915,6,60.833333333333336,2,1,41.0,29.0,69.0,74.0,63.0,89.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,9
